0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186192,0,0,0,0,0,0,0,0,0,0,0.0147756,0.000706845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123884,0,0,0,0,0,0,0,0,0,0,0.116226,0.00155566,0,0,0,0,0,0,0,0,0,0.000846153,0,0,4.49922e-05,0,0,0,0,0,0,0,0.0111598,0,1.32533e-05,0,0,0,0,0,0,0,0,0.120546,0.00204907,0,0,0,0,0,0,0,0,0,0.452535,0.00795874,0,0,0,0,0,0,0,0,0,0.339526,0.079138,0.0891937,0.106741,0.0653977,0.0554642,0.0287831,0.0492384,0.0200787,0,0,0.20137,0.018207,0.106813,0.0617157,0.00683993,0.00673067,0.00373241,0.0100989,0.0312592,0.0205694,0,0.399713,0.0185609,0,0,0,0,0,0,0,0,0,0.214432,0.00565457,0,0,0,0,0,0,3.48536e-05,0.000234652,0,0.289235,0.0627922,0.00371574,0.00896394,0.00725325,0.00742096,0.00397602,0.00733427,0.0143101,0.0239731,0,0.0726095,0.401516,0.00982698,0.00335097,0,0,0,0.00430942,0.0929191,0.188291,0,0.223846,0.0149028,0,0,0,0,0,0,0,0,0,0.0276094,0,0,0,0,0,0,0,0,0,0,0.00647716,0,0,0,0,0,0,0,0,0,0,0,0.00653677,0,0,0,0,0,0,0,0,0,0.018358,0.00133442,0,0,0,0,0,0,0,0,0,0.00095929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0285624,0.00387124,0,0,0,0,0,0,0,0,0,0.0267733,0.00281882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01369,0,0,0,0,0,0,0,0,0,0,0.144585,0.0142344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059222,0,0,0,0,0,0,0,0,0,0,0.0314327,0,0,0,0,0,0,0,0,0,0,0.343208,0.0252716,0,0,0,0,0,0,0,0,0,0.00458306,0.00106221,8.33197e-05,0,0,0,0,0,0,0,0,0.05723,0.00347919,0,0,0,0,0,0,0,0,0,0.109632,0.106891,0,0,0.000210875,0,0,4.22631e-06,0.000267149,0,0,0.306067,0.0652937,0,0,0,0,0,0,0,0,0,0.0535589,0.221361,0.203122,0.0384205,0.0643867,0.0719156,0.0882918,0.031481,0.0706213,0.00933881,0,0.140505,0.14779,0.163931,0.00510362,0.00602866,0.00595501,0.00567761,0.00284178,0.0118351,0.0275981,0.00244056,0.212496,0.161693,0,0,0,0,0,0,0.000901436,0.000364259,0,0.0596379,0.0197341,0,0,0,0,0,0,0.000255467,0.00577771,0.000693844,0.0986725,0.0410639,0.0136768,0.00196975,0.00669985,0.00721641,0.00872573,0.00354252,0.0379829,0.0763229,0.00643102,0.582406,0.183129,0.0129354,0,0,0,0,0,0.0146285,0.257765,0.0458435,0.0541107,0.0632051,0,0,0,0,0,0,0,0,0,0.00537715,0.00402929,0,0,0,0,0,0,0,0,0,0,0.00264668,0,0,0,0,0,0,0,0.0026989,0,0.0266029,0.0354449,0.000238677,0,0,0,0,0,0.000938132,0.0208737,0,0.00846037,0.00103883,0,0,0,0,0,0,0,0,0,0.00082944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138072,0.00195803,0,0,0,0,0,0,0,0,0,0.00721172,0.000895244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000909517,0,0,0,0,0,0,0,0,0,0,0.00846388,0.000517799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272483,0,0,0,0,0,0,0,0,0,0,0.0261483,0.00137971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216143,0,0,0,0,0,0,0,0,0,0,0.198358,0.00442726,0,0,0,0,0,0,0,0,0,0.000490201,0,0,2.09336e-05,0,0,0,0,0,0,0,0.0162739,0,3.73628e-07,0,0,0,0,0,0,0,0,0.128193,0.00612274,0,0,0,0,0,0,0,0,0,0.427093,0.0128584,0,0,0,0,0,0,0,0,0,0.277846,0.105479,0.108914,0.0927168,0.0831626,0.0804211,0.0265318,0.053605,0.0260491,0,0,0.203547,0.0231839,0.162534,0.037218,0.00923473,0.00850455,0.00267394,0.00970494,0.0315322,0.0208804,0,0.416246,0.0268396,0,0,0,0,0,0,0,0,0,0.17824,0.0061106,0,0,0,0,0,0,0.000189563,0.000894128,0,0.248601,0.0649319,0.00576534,0.0075002,0.0101933,0.0103917,0.00303739,0.00953428,0.0292719,0.0267445,0,0.139773,0.412221,0.0207164,0.00098738,0,0,0,0.00115353,0.0913279,0.216627,0,0.20204,0.0172853,0,0,0,0,0,0,0,0,0,0.0235505,0,0,0,0,0,0,0,0,0,0,0.00539103,0,0,0,0,0,0,0,0,0,0,0.000299894,0.0128884,0.000875291,0,0,0,0,0,0,0,0,0.0338568,0.00269921,0,0,0,0,0,0,0,0,0,0.00241952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153129,0.00130525,0,0,0,0,0,0,0,0,0,0.000796628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000523747,0,0,0,0,0,0,0,0,0,0.000637876,0.0120746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292262,0,0,0,0,0,0,0,0,0,0.0153116,0.242142,0,0,0,0,0,0,0,0,0,0.00394185,0,0,0,0,0,0,0,0,0,0,0,0.00953642,0,0.000141306,4.62167e-06,0,0,0,0,0,0,0.00383226,0.192365,0,0,0,0,0,0,0,0,0,0.015555,0.389788,0.0284437,0.173582,0.105095,0.00572743,0,0,0,0.00414698,0.00680716,0.383353,0.0466031,0,0.0217397,0.0139381,0.00815925,0.003799,0.00607626,0.00698004,0.00997302,0.0021784,0.0603763,0.333502,0,0,0,0,0,0,0,0,0,0.00689976,0.448681,0,0,0,0,0,0,0,0,0,0.00175703,0.119212,0,0.02006,0.0372467,0.0125856,0.0037767,0.00597709,0.00704091,0.0758006,0.109425,0.0190521,0.1872,0.00210175,0,0.00903395,0.054359,0.0291765,0.0497672,0.0650148,0.121525,0.0776229,0.0773114,0.353009,0,0,0,0,0,0,0,0,0,0.000786384,0.10251,0,0,0,0,0,0,0,0,0,0.000351534,0.0192922,0,0,0,0,0,0,0,0,0.000223253,0,0.0115383,0,0,0,0,0,0,0,0.000140281,3.65434e-05,0,0.00150517,0,0,0,0,0,0,0,0,0,0.000331207,0.00777258,0,0,0,0,0,0,0,0,0,0,0.00100545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.012102,0.000991057,0,0,0,0,0,0,0,0,0,0.0542676,0.0090707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156739,0,0,0,0,0,0,0,0,0,0,0.196272,0.0215562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291831,0,0,0,0,0,0,0,0,0,0,0.0302065,0.000240506,0,0,0,0,0,0,0,0,0,0.338099,0.0414825,0,0,0,0,0,0,0,0,0,0.0118026,0.002517,0.000363179,0,0,0,0,0,0,0,0,0.0995924,0.0176204,0,0,0,0,0,0,0,0,0,0.0285398,0.192814,0.000153875,0.000105718,0.000212282,0.000617286,0.000267456,0.000506756,0.00140667,0,0,0.112854,0.167366,0,0,0,0,0,0,0,0,0,0.0114499,0.222022,0.195662,0.0244403,0.0405762,0.078008,0.118476,0.0267267,0.0553525,0.0299259,0.000650384,0.060289,0.241413,0.0964421,0.00206846,0.00344886,0.00452406,0.00677762,0.00227205,0.00778348,0.0226664,0.00544312,0.0558423,0.194676,0,0,0,0,0,0,0,0.00181715,0,0.025809,0.0231484,0,0,0,0,0,0,0,0.00832508,0.00314312,0.0981175,0.0176219,0.0114115,0.00124707,0.00322657,0.00560658,0.00942534,0.00265449,0.0107663,0.0825487,0.0180195,0.668929,0.102426,0.00434629,0,0,0,0,0,0.00303838,0.159603,0.0948669,0.00795713,0.0701619,0,0,0,0,0,0,0,0,0,0,0.00542084,0,0,0,0,0,0,0,0,0,0.00210558,0.00714178,0,0,0,0,0,0,0,0.00239703,0.00136079,0.06172,0.0555478,0,0,0,0,0,0,4.53864e-05,0.0197145,0.00999313,0.00166896,0.0125792,0,0,0,0,0,0,0,0,0,0,0.000577438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10105e-05,0.000860994,0,0,0,0,0,0,0,0,0,0.000937737,0.00461702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0375514,0.00524415,0,0,0,0,0,0,0,0,0,0.0476351,0.00522534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00976728,0,0,0,0,0,0,0,0,0,0,0.117559,0.0115026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126605,0,0,0,0,0,0,0,0,0,0,0.0302289,0,0,0,0,0,0,0,0,0,0,0.320512,0.0209173,0,0,0,0,0,0,0,0,0,0.00191977,0.000321508,0.000132471,0.000191252,0,0,0,0,0,0,0,0.0362777,0.00255626,0,0,0,0,0,0,3.1546e-05,0,0,0.110564,0.0872289,0,0,0.000263119,1.48721e-05,0,2.92568e-05,0.000590862,0,0,0.332392,0.0668126,0,0,0,0,0,0,0,0,0,0.055088,0.172459,0.159888,0.0656644,0.0606396,0.0676435,0.0911788,0.0448959,0.0825417,0.00752978,0,0.121644,0.145415,0.228309,0.0142321,0.00555423,0.00549189,0.00681235,0.00381305,0.0227816,0.0366205,0.00337698,0.292982,0.139763,0,0,0,0,0,0,0.000329713,0.000329915,0,0.0602838,0.0132501,0,0,0,0,0,0,0.000651556,0.00573562,0.000658324,0.108506,0.0414198,0.00692267,0.00324277,0.00557167,0.00600411,0.00816354,0.0046561,0.0231204,0.0499767,0.00733757,0.549667,0.215617,0.0203146,0,0,0,0,0,0.0242117,0.264193,0.0525395,0.0544932,0.0952612,0,0,0,0,0,0,0,0,0,0.00372956,0.00739802,0,0,0,0,0,0,0,0,0,0,0.00219235,0,0,0,0,0,0,0,0.00189219,0,0.0185514,0.0271176,0,0,0,0,0,0,0.00156263,0.0137964,0,0.0336162,0.00643801,0,0,0,0,0,0,0,0,0,0.00296476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295758,0.00409324,0,0,0,0,0,0,0,0,0,0.00318532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0201247,0.00184336,0,0,0,0,0,0,0,0,0,0.0448539,0.00460295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00698993,0,0,0,0,0,0,0,0,0,0,0.0781549,0.00668264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256497,0,0,0,0,0,0,0,0,0,0,0.280154,0.0131283,0,0,0,0,0,0,0,0,0,0.00212892,0.000733147,0.00010586,0.000175611,0,0,0,0,0,0,0,0.0298078,0.000904516,7.63762e-06,0,0,0,0,0,6.42027e-05,0,0,0.132036,0.053474,0,0,0.000124672,0,0,0,0.00029737,0,0,0.382966,0.0363327,0,0,0,0,0,0,0,0,0,0.101472,0.168655,0.148021,0.0722514,0.0584165,0.0878399,0.0689085,0.0349213,0.082202,0.00490969,0,0.131924,0.0991769,0.241425,0.0198415,0.00499431,0.00878945,0.00515044,0.00313195,0.0266305,0.0381375,0.000324833,0.374958,0.0731772,0,0,0,0,0,0,0.000444381,0,0,0.0793744,0.00495704,0,0,0,0,0,0,0.000695252,0.00425545,0,0.14457,0.0450516,0.00571139,0.00409512,0.00511978,0.00943623,0.00647959,0.00350617,0.0323847,0.0479688,0.000892039,0.447785,0.273008,0.0219523,0,0,0,0,0,0.0470793,0.293911,0.00684925,0.117969,0.0576622,0,0,0,0,0,0,0,0,0,0.0107202,0.00388173,0,0,0,0,0,0,0,0,0,0.000645002,0.00177599,0,0,0,0,0,0,0,0,0,0.00762556,0.0238118,0,0,0,0,0,0,0,0.00327448,0,0.0504312,0.00649125,0,0,0,0,0,0,0,0,0,0.00399374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357943,0.00489693,0,0,0,0,0,0,0,0,0,0.00384492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0170754,0.00179583,0,0,0,0,0,0,0,0,0,0.0198671,0.00151916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00849468,0,0,0,0,0,0,0,0,0,0,0.0926581,0.00796453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95381e-05,0,0,0,0,0,0,0,0,0,0,0.0285416,0,0,0,0,0,0,0,0,0,0,0.304382,0.0153507,0,0,0,0,0,0,0,0,0,8.53714e-05,0.000438735,3.56503e-05,5.44232e-05,0,0,0,0,0,0,0,0.0249557,0,0,0,0,0,0,0,0,0,0,0.117921,0.0601024,0,0,7.54169e-05,0,0,0,1.60193e-05,0,0,0.376769,0.035117,0,0,0,0,0,0,0,0,0,0.100733,0.187085,0.15987,0.064619,0.0693105,0.0781449,0.0679816,0.033634,0.0765599,0.00501096,0,0.176124,0.078747,0.220498,0.0147571,0.00666911,0.00715758,0.00514735,0.0031412,0.0250974,0.0346258,0.000304346,0.358322,0.0818428,0,0,0,0,0,0,0.000479532,0,0,0.0906203,0.00786672,0,0,0,0,0,0,0.00048427,0.00383191,0,0.146789,0.0508641,0.00826799,0.00378753,0.00723462,0.008603,0.0071462,0.00377058,0.0393941,0.0458562,0.000910216,0.473242,0.236926,0.0214371,0,0,0,0,0,0.0485957,0.279628,0.00690656,0.115149,0.0384437,0,0,0,0,0,0,0,0,0,0.0111247,0.00197182,0,0,0,0,0,0,0,0,0,0.000727297,0.000649584,0,0,0,0,0,0,0,0,0,0.0107829,0.0212462,0,0,0,0,0,0,0,0.00340811,0,0.0342495,0.00445681,0,0,0,0,0,0,0,0,0,0.00328528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289567,0.00369278,0,0,0,0,0,0,0,0,0,0.00298765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0117874,0.000726976,0,0,0,0,0,0,0,0,0,0.023965,0.00198343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00463033,0,0,0,0,0,0,0,0,0,0,0.0408577,0.00285368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279614,0,0,0,0,0,0,0,0,0,0,0.254513,0.00821419,0,0,0,0,0,0,0,0,0,0.000587514,0.000227518,0.000121998,0.000244044,0,0,0,0,0,0,0,0.0172582,6.40791e-05,0.000142748,0,0,0,0,0,0.000151263,0,0,0.171628,0.0245716,0,0,4.85441e-05,0,0,0,9.56148e-05,0,0,0.375465,0.0203837,0,0,0,0,0,0,0,0,0,0.184194,0.0983558,0.114714,0.105834,0.0725261,0.091138,0.0498697,0.0573558,0.0523221,0.00111479,0,0.135045,0.0631852,0.222218,0.0741876,0.00691806,0.00934503,0.00354607,0.00842466,0.0422625,0.0313629,0,0.418489,0.0391383,0,0,0,0,0,0,0.000260781,0,0,0.104564,0.00508942,0,0,0,0,0,0,0.000310592,0.00323329,0,0.197089,0.0577575,0.00319327,0.00683093,0.00701912,0.00961608,0.00456761,0.0074317,0.0313181,0.0341844,0,0.277067,0.392759,0.024474,0.0044717,0,0,0,0,0.0780181,0.262828,0,0.207847,0.0298258,0,0,0,0,0,0,0,0,0,0.0205925,0.000740239,0,0,0,0,0,0,0,0,0,0.00499353,0.000624803,0,0,0,0,0,0,0,0,0,0.00252229,0.0189575,0.000956021,0,0,0,0,0,0.00199972,0,0,0.0631988,0.00676498,0,0,0,0,0,0,0,0,0,0.00480465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446984,0.00489489,0,0,0,0,0,0,0,0,0,0.00448239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318691,0,0,0,0,0,0,0,0,0,0.0120796,0.233789,0,0,0,0,0,0,0,0,0,0.000468922,0,0,0,0,0,0,0,0,0,0,0,0.0119885,0,0,0,0,0,0,0,0,0,0.0047541,0.28365,0,0,0,0,0,0,0,0,0,0.00962621,0.326441,0.0136633,0.116253,0.0877394,0.0174728,0,0,0,0.00380868,0.0025218,0.319495,0.061969,0,0.0139562,0.00963851,0.00924287,0.00332086,0.00143441,0.00749662,0.00859082,0.00150284,0.0493959,0.383665,0,0,0,0,0,0,0,0,0,0.0041539,0.461423,0,0,0,0,0,0,0,0,0,0.000612607,0.121444,0,0.0286926,0.0577043,0.0281382,0.00388067,0.00192175,0.00915046,0.101035,0.0861281,0.021294,0.157991,0.00105047,0.0018297,0.0097502,0.056967,0.0296168,0.0186799,0.0738562,0.129775,0.0639962,0.0770911,0.405109,0,0,0,0,0,0,0,0,0,0.000207211,0.047187,0,0,0,0,0,0,0,0,0,0,0.00571256,0,0,0,0,0,0,0,0.000156597,0.000766563,0,0.00639097,0,0,0,0,0,0,0,0.000424302,0.000145611,9.72433e-06,0.00334985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
